STATE,Date,Home Value,Structure Cost,Land Value,Land Share (Pct),Home Price Index,Land Price Index
WV,1991Q1,56856.30332,54013.48815,2842.815166,0.05,0.63993491,0.017571033
WV,1991Q2,57445.95183,54573.65424,2872.297591,0.05,0.646571582,0.018496165
WV,1991Q3,58148.25152,55240.83894,2907.412576,0.05,0.654476178,0.0204945
WV,1991Q4,58979.86423,56030.87102,2948.993211,0.05,0.663836231,0.024139449
WV,1992Q1,59887.62624,56893.24493,2994.381312,0.05,0.674053367,0.029768136
WV,1992Q2,60852.57723,57809.94836,3042.628861,0.05,0.684914183,0.037739316
WV,1992Q3,61814.18725,58723.47789,3090.709363,0.05,0.695737395,0.047715835
WV,1992Q4,62833.11682,59691.46098,3141.655841,0.05,0.707205755,0.060291973
WV,1993Q1,63939.03535,60742.08358,3196.951767,0.05,0.719653203,0.076005796
WV,1993Q2,65143.76328,61886.57512,3257.188164,0.05,0.733212781,0.096843664
WV,1993Q3,66384.75175,63065.51417,3319.237588,0.05,0.747180482,0.124616575
WV,1993Q4,67631.79356,64250.20388,3381.589678,0.05,0.761216315,0.163162529
WV,1994Q1,68908.28403,65462.86983,3445.414201,0.05,0.775583602,0.219700268
WV,1994Q2,70165.59899,65905.52245,4260.076543,0.060714604,0.789735062,0.292454572
WV,1994Q3,71385.41999,66205.46788,5179.952108,0.072563166,0.803464517,0.355715423
WV,1994Q4,72505.47715,66860.14131,5645.335838,0.077860819,0.8160711,0.387914385
WV,1995Q1,73503.92727,67978.28195,5525.645317,0.075174831,0.827308958,0.380483997
WV,1995Q2,74372.08379,69370.88351,5001.200276,0.067245666,0.837080323,0.344556427
WV,1995Q3,75200.52749,70803.53585,4396.991634,0.058470223,0.846404707,0.303006527
WV,1995Q4,75995.4295,72035.47542,3959.954084,0.052107793,0.85535157,0.272909727
WV,1996Q1,76717.8991,72882.00414,3835.894955,0.05,0.863483184,0.264295214
WV,1996Q2,77361.62134,73493.54028,3868.081067,0.05,0.870728473,0.273662088
WV,1996Q3,77965.03402,74066.78232,3898.251701,0.05,0.877520065,0.297234223
WV,1996Q4,78542.86865,74615.72522,3927.143433,0.05,0.884023769,0.331043875
WV,1997Q1,79182.44592,75223.32363,3959.122296,0.05,0.891222405,0.376858659
WV,1997Q2,79902.62772,75907.49633,3995.131386,0.05,0.899328269,0.432142453
WV,1997Q3,80634.49366,76602.76897,4031.724683,0.05,0.907565642,0.483010975
WV,1997Q4,81394.70284,77257.28057,4137.422269,0.050831591,0.916122026,0.51854264
WV,1998Q1,82179.3891,77964.79122,4214.597875,0.05128534,0.924953908,0.528411993
WV,1998Q2,82991.58039,78797.68551,4193.894881,0.05053398,0.934095367,0.525896516
WV,1998Q3,83792.79193,79603.15233,4189.639596,0.05,0.943113245,0.525422383
WV,1998Q4,84603.047,80372.89465,4230.15235,0.05,0.952232911,0.548761491
WV,1999Q1,85378.6627,81109.72957,4268.933135,0.05,0.960962701,0.605523049
WV,1999Q2,86123.8793,81817.68533,4306.193965,0.05,0.969350339,0.691696196
WV,1999Q3,86844.56906,82502.34061,4342.228453,0.05,0.977461921,0.796142568
WV,1999Q4,87534.60787,83157.87747,4376.730393,0.05,0.985228517,0.897236793
WV,2000Q1,88188.00169,83778.60161,4409.400085,0.05,0.992582662,0.965922618
WV,2000Q2,88847.01,84404.6595,4442.3505,0.05,1,1
WV,2000Q3,89497.96665,85023.06832,4474.898333,0.05,1.007326714,0.996579789
WV,2000Q4,90168.10868,85659.70325,4508.405434,0.05,1.014869366,0.966468892
WV,2001Q1,90902.98961,86357.84013,4545.149481,0.05,1.023140673,0.927990108
WV,2001Q2,91716.32182,87130.50573,4585.816091,0.05,1.032294973,0.896869696
WV,2001Q3,92709.20061,88073.74058,4635.460031,0.05,1.043470125,0.904128269
WV,2001Q4,93865.48852,88960.23488,4905.253643,0.05225833,1.056484495,0.956852511
WV,2002Q1,95147.22736,89714.58572,5432.641642,0.057097214,1.070910854,1.059240625
WV,2002Q2,96487.94686,90292.43902,6195.507842,0.064210174,1.086001058,1.208137273
WV,2002Q3,97899.6583,90643.66088,7255.997414,0.074116678,1.101890298,1.415333206
WV,2002Q4,99411.28969,90721.02223,8690.267461,0.087417309,1.118904167,1.695915038
WV,2003Q1,101004.1986,90559.5964,10444.60221,0.103407604,1.136832839,2.041376852
WV,2003Q2,102681.6918,90458.80051,12222.89127,0.119036715,1.155713532,2.390371948
WV,2003Q3,104461.8897,90819.49168,13642.39804,0.130596891,1.175750199,2.669156982
WV,2003Q4,106427.88,92034.38473,14393.49531,0.135241774,1.197878016,2.816853681
WV,2004Q1,108615.4206,94338.78548,14276.63507,0.131442064,1.222499447,2.793075585
WV,2004Q2,110974.0902,97380.21093,13593.87922,0.122495974,1.249046987,2.659690932
WV,2004Q3,113489.8314,100634.0249,12855.80643,0.113277166,1.277362416,2.515435496
WV,2004Q4,116043.7283,103581.4766,12462.25163,0.10739272,1.306107299,2.438554512
WV,2005Q1,118528.9532,105836.7318,12692.22144,0.107081191,1.334079258,2.483317081
WV,2005Q2,120985.8433,107558.1249,13427.71839,0.110985864,1.3617323,2.627470626
WV,2005Q3,123362.8711,109032.6659,14330.20518,0.116163032,1.388486468,2.804480688
WV,2005Q4,125592.1996,110548.8917,15043.30791,0.119778999,1.413578235,2.944631226
WV,2006Q1,127663.1296,112304.2467,15358.88288,0.120307899,1.436887179,3.006451402
WV,2006Q2,129564.9532,114157.1343,15407.81893,0.11891965,1.45829278,3.017213855
WV,2006Q3,131338.0142,115867.6393,15470.37491,0.117790535,1.478249118,3.031080646
WV,2006Q4,132979.8314,117199.4303,15780.4011,0.118667627,1.496728269,3.093936114
WV,2007Q1,134490.0536,118034.5935,16455.46011,0.122354477,1.513726276,3.231361158
WV,2007Q2,135746.7571,118640.3691,17106.388,0.126016918,1.527870854,3.36159234
WV,2007Q3,136720.6785,119429.7216,17290.95691,0.126469215,1.538832635,3.399799194
WV,2007Q4,137331.4361,120804.0945,16527.34169,0.120346384,1.545706897,3.250986618
WV,2008Q1,137617.5614,122996.745,14620.81638,0.106242374,1.548927324,2.876492945
WV,2008Q2,137668.5961,125572.8961,12095.69998,0.087860996,1.549501734,2.379996686
WV,2008Q3,137501.3495,127927.0883,9574.261225,0.069630307,1.547619323,1.883924904
WV,2008Q4,137306.555,129454.6284,7851.926597,0.057185373,1.545426852,1.544993335
WV,2009Q1,137151.7231,129748.2215,7403.501653,0.053980376,1.543684173,1.456710407
WV,2009Q2,137169.1491,129190.7938,7978.355279,0.058164356,1.543880307,1.569617421
WV,2009Q3,137264.7461,128363.3928,8901.353268,0.064848066,1.54495628,1.750783119
WV,2009Q4,137525.3044,127847.1711,9678.133277,0.070373473,1.547888943,1.902889478
WV,2010Q1,137924.4828,128075.5844,9848.898436,0.071407906,1.552381817,1.934007773
WV,2010Q2,138424.612,128949.4314,9475.18055,0.068450115,1.558010922,1.860309886
WV,2010Q3,138813.6274,130200.7194,8612.907982,0.062046559,1.562389408,1.69109708
WV,2010Q4,138975.3573,131568.9623,7406.394921,0.053292865,1.564209727,1.454397874
WV,2011Q1,139054.2167,132101.5058,6952.710833,0.05,1.565097313,1.220325484
WV,2011Q2,139305.9005,132340.6054,6965.295023,0.05,1.567930091,1.064365295
WV,2011Q3,140013.4436,133012.7714,7000.67218,0.05,1.575893703,1.015386772
WV,2011Q4,141138.7303,133952.9734,7185.756927,0.050912722,1.588559146,1.042363332
WV,2012Q1,142599.5697,134833.1053,7766.464382,0.054463449,1.605001335,1.126615401
WV,2012Q2,144119.3923,135716.2309,8403.16143,0.058306945,1.622107399,1.219170238
WV,2012Q3,145767.3972,136671.0457,9096.351567,0.062403197,1.640656194,1.319989209
WV,2012Q4,147448.8027,137766.997,9681.805721,0.065662152,1.659580921,1.405234937
WV,2013Q1,148975.2524,139053.0057,9922.2467,0.066603322,1.676761575,1.44043236
WV,2013Q2,150484.8094,140496.7049,9988.104506,0.066372842,1.693752096,1.450290169
WV,2013Q3,152179.8593,142045.5439,10134.31534,0.066594327,1.712830396,1.471824539
WV,2013Q4,154119.5653,143647.046,10472.51927,0.067950615,1.734662374,1.521270747
WV,2014Q1,156206.6106,146264.4352,9942.175455,0.063647597,1.758152701,1.444495255
WV,2014Q2,158025.1012,146316.0281,11709.07307,0.074096286,1.778620363,1.701645629
WV,2014Q3,159562.6327,149325.3185,10237.31415,0.064158594,1.795925746,1.488022933
WV,2014Q4,160899.0832,152257.1688,8641.914399,0.053710153,1.8109679,1.25625071
WV,2015Q1,162348.2975,152302.2434,10046.05414,0.06187964,1.827279247,1.460644739
WV,2015Q2,164090.9963,150731.4773,13359.51896,0.081415308,1.846893849,1.942982975
WV,2015Q3,165887.2111,151435.5698,14451.64128,0.087117272,1.867110791,2.102449786
WV,2015Q4,167650.0057,152751.9699,14898.03573,0.088863914,1.886951577,2.168044155
WV,2016Q1,169073.3015,154157.2892,14916.01224,0.088222162,1.902971202,2.171302991
WI,1975Q1,32880.13795,28664.06751,4216.070436,0.128225449,0.24560639,0.001875907
WI,1975Q2,33486.64545,28846.34891,4640.29654,0.138571555,0.250136849,0.002068569
WI,1975Q3,34078.84321,29021.91579,5056.927422,0.148389057,0.254560418,0.002259517
WI,1975Q4,34619.65499,29250.29478,5369.360206,0.155095717,0.258600146,0.002405674
WI,1976Q1,35074.78353,29584.37391,5490.409617,0.156534384,0.261999843,0.002470851
WI,1976Q2,35601.69191,29998.96867,5602.723236,0.157372387,0.265935716,0.002528954
WI,1976Q3,36327.82202,30480.11547,5847.70655,0.160970469,0.271359726,0.002647121
WI,1976Q4,37309.65512,31006.86869,6302.786425,0.168931779,0.278693773,0.002861017
WI,1977Q1,38556.22436,31553.1276,7003.096764,0.181633365,0.288005333,0.003184572
WI,1977Q2,39990.48341,32119.62018,7870.863226,0.196818407,0.298718889,0.003589596
WI,1977Q3,41545.19119,32687.03313,8858.15806,0.21321741,0.310332166,0.004052644
WI,1977Q4,43185.01466,33242.31258,9942.702085,0.230235005,0.322581237,0.00456437
WI,1978Q1,44874.7124,33792.54737,11082.16503,0.246957907,0.335202855,0.005110812
WI,1978Q2,46555.33338,34353.25877,12202.07461,0.262098319,0.347756673,0.00564727
WI,1978Q3,48160.72288,34982.11047,13178.61241,0.273638177,0.35974853,0.006120033
WI,1978Q4,49647.33259,35727.21007,13920.12252,0.280380069,0.370853132,0.006485458
WI,1979Q1,50979.01728,36616.07883,14362.93844,0.28174216,0.380800483,0.006710418
WI,1979Q2,52079.0487,37622.42651,14456.62219,0.277589982,0.389017442,0.006774821
WI,1979Q3,52909.01301,38690.16601,14218.847,0.26874149,0.395217067,0.006683416
WI,1979Q4,53539.6945,39767.12623,13772.56827,0.257240322,0.3999281,0.006492738
WI,1980Q1,54038.03133,40813.33259,13224.69875,0.24472947,0.403650551,0.006253873
WI,1980Q2,54411.71,41820.0258,12591.6842,0.231414969,0.406441837,0.005970762
WI,1980Q3,54597.349,42796.12714,11801.22185,0.216150089,0.407828514,0.005610301
WI,1980Q4,54471.84318,43747.89037,10723.95281,0.196871488,0.406891017,0.005110376
WI,1981Q1,54066.81183,44686.53424,9380.277588,0.173494187,0.403865534,0.004482868
WI,1981Q2,53377.66203,45597.23949,7780.422543,0.145761771,0.398717758,0.003724692
WI,1981Q3,52481.84064,46485.80395,5996.036693,0.114249741,0.392026197,0.002873937
WI,1981Q4,51600.73802,47352.71212,4248.025904,0.082324906,0.385444581,0.002037498
WI,1982Q1,51217.64857,48194.38284,3023.265728,0.059027812,0.382582999,0.001450399
WI,1982Q2,51561.05786,48983.00497,2578.052893,0.05,0.38514818,0.00123688
WI,1982Q3,52390.67754,49771.14366,2619.533877,0.05,0.391345231,0.001297147
WI,1982Q4,53464.04345,50790.84128,2673.202173,0.05,0.399363006,0.001537758
WI,1983Q1,54588.6331,51859.20144,2729.431655,0.05,0.407763408,0.001924508
WI,1983Q2,55570.4743,52791.95058,2778.523715,0.05,0.415097516,0.002374622
WI,1983Q3,56311.39364,53495.82396,2815.569682,0.05,0.420631998,0.00277497
WI,1983Q4,56838.81193,53996.87134,2841.940597,0.05,0.42457168,0.003057724
WI,1984Q1,57220.88741,54347.40837,2873.479034,0.05021731,0.427425688,0.003209145
WI,1984Q2,57516.30852,54596.07403,2920.234488,0.050772286,0.42963241,0.003262477
WI,1984Q3,57753.58785,54847.2658,2906.322044,0.050322796,0.431404827,0.00324798
WI,1984Q4,57997.92266,55098.02653,2899.896133,0.05,0.433229947,0.003241794
WI,1985Q1,58336.50141,55419.67634,2916.82507,0.05,0.435759045,0.003341814
WI,1985Q2,58764.24548,55826.0332,2938.212274,0.05,0.438954186,0.003537345
WI,1985Q3,59238.84538,56276.90312,2961.942269,0.05,0.442499329,0.003774843
WI,1985Q4,59734.53827,56747.81136,2986.726914,0.05,0.44620203,0.004012163
WI,1986Q1,60246.70453,57234.36931,3012.335227,0.05,0.450027784,0.004229662
WI,1986Q2,60751.36012,57713.79211,3037.568006,0.05,0.453797435,0.004393064
WI,1986Q3,61240.44034,58178.41832,3062.022017,0.05,0.457450741,0.004493653
WI,1986Q4,61740.17957,58653.17059,3087.008979,0.05,0.461183668,0.004575348
WI,1987Q1,62285.34943,59171.08196,3114.267471,0.05,0.46525595,0.004699795
WI,1987Q2,62895.64191,59750.85981,3144.782095,0.05,0.469814682,0.004915366
WI,1987Q3,63571.2018,60392.64171,3178.56009,0.05,0.474860945,0.00524874
WI,1987Q4,64303.23302,61088.07137,3215.161651,0.05,0.480329035,0.005721593
WI,1988Q1,65091.61914,61837.03818,3254.580957,0.05,0.486218082,0.006374481
WI,1988Q2,65941.87151,62644.77793,3297.093575,0.05,0.492569254,0.007239384
WI,1988Q3,66834.89668,63493.15184,3341.744834,0.05,0.499239928,0.008299538
WI,1988Q4,67746.70511,64359.36986,3387.335256,0.05,0.506050909,0.009504812
WI,1989Q1,68681.75983,65247.67184,3434.087991,0.05,0.513035533,0.010853634
WI,1989Q2,69621.92635,66140.83003,3481.096317,0.05,0.520058341,0.012330428
WI,1989Q3,70557.89301,67029.99836,3527.894651,0.05,0.527049778,0.013941648
WI,1989Q4,71475.88276,67902.08863,3573.794138,0.05,0.533906931,0.015681954
WI,1990Q1,72388.08319,68768.67903,3619.40416,0.05,0.54072084,0.017641324
WI,1990Q2,73283.32,69619.154,3664.166,0.05,0.547408034,0.019758208
WI,1990Q3,74280.32179,70566.3057,3714.01609,0.05,0.554855388,0.022618857
WI,1990Q4,75263.54342,71500.36625,3763.177171,0.05,0.562199807,0.025661551
WI,1991Q1,76284.88259,72470.63846,3814.24413,0.05,0.569828955,0.029169246
WI,1991Q2,77374.61439,73505.88367,3868.73072,0.05,0.577968978,0.033523192
WI,1991Q3,78560.1155,74632.10973,3928.005775,0.05,0.586824374,0.039308545
WI,1991Q4,79855.50101,75862.72596,3992.775051,0.05,0.596500579,0.0472737
WI,1992Q1,81288.08231,77223.6782,4064.404116,0.05,0.607201603,0.058614201
WI,1992Q2,82856.79819,78713.95828,4142.83991,0.05,0.618919517,0.074314889
WI,1992Q3,84534.00321,80307.30305,4226.700161,0.05,0.631447818,0.094934304
WI,1992Q4,86321.51333,82005.43766,4316.075667,0.05,0.644800071,0.121185181
WI,1993Q1,88201.70851,83739.3836,4462.324911,0.050592273,0.658844658,0.153361083
WI,1993Q2,90150.66711,84538.71251,5611.954604,0.062250838,0.67340289,0.192858075
WI,1993Q3,92135.8734,85320.23758,6815.635819,0.073973747,0.688231883,0.234249717
WI,1993Q4,94092.92259,86010.41559,8082.506997,0.085899202,0.70285055,0.277896601
WI,1994Q1,95954.61165,86565.83323,9388.778419,0.097846036,0.716756901,0.322972295
WI,1994Q2,97666.79009,87074.63856,10592.15153,0.108451926,0.729546445,0.364777108
WI,1994Q3,99220.27786,87652.03267,11568.2452,0.116591542,0.741150609,0.399014564
WI,1994Q4,100654.0862,88414.67082,12239.41536,0.121598793,0.751860798,0.423008109
WI,1995Q1,102001.9401,89457.00282,12544.93726,0.122987242,0.761928929,0.435383582
WI,1995Q2,103302.1337,90622.52264,12679.61102,0.122742973,0.771641049,0.440986327
WI,1995Q3,104573.9329,91784.00997,12789.92295,0.122305077,0.781141071,0.445625074
WI,1995Q4,105807.7244,92791.93012,13015.79431,0.123013649,0.790357184,0.454176989
WI,1996Q1,106994.1961,93527.51621,13466.6799,0.125863649,0.79921983,0.470037859
WI,1996Q2,108135.084,94090.08715,14044.99684,0.129883811,0.807741977,0.490861625
WI,1996Q3,109221.7383,94581.28987,14640.44846,0.134043357,0.815859012,0.512384855
WI,1996Q4,110291.3027,95115.61757,15175.6851,0.13759639,0.82384839,0.531904129
WI,1997Q1,111381.1862,95781.34315,15599.84302,0.140058151,0.831989547,0.547588169
WI,1997Q2,112514.8306,96576.49424,15938.33637,0.141655427,0.840457586,0.560409866
WI,1997Q3,113721.1106,97466.49249,16254.61814,0.142934043,0.849468196,0.572554826
WI,1997Q4,115007.2105,98418.68683,16588.52369,0.144238988,0.85907504,0.585429763
WI,1998Q1,116413.2917,99408.2409,17005.05081,0.146074822,0.869578114,0.601682726
WI,1998Q2,117960.5764,100367.2908,17593.28558,0.14914547,0.881135943,0.623692932
WI,1998Q3,119642.4661,101260.0998,18382.36634,0.153644161,0.893699237,0.652854562
WI,1998Q4,121444.255,102040.7475,19403.50753,0.159772955,0.907158149,0.690309556
WI,1999Q1,123351.815,102686.8502,20664.96472,0.167528664,0.921407144,0.736505274
WI,1999Q2,125355.5555,103244.7269,22110.82854,0.176384911,0.936374583,0.789183757
WI,1999Q3,127422.3996,103792.3132,23630.0864,0.18544688,0.951813391,0.844486973
WI,1999Q4,129549.6489,104404.198,25145.45091,0.194098951,0.96770341,0.899623679
WI,2000Q1,131714.4255,105082.2045,26632.22099,0.202196691,0.983873749,0.951770114
WI,2000Q2,133873.3,105933.6484,27939.65162,0.208702195,1,1
WI,2000Q3,136021.8003,106866.5486,29155.25173,0.214342493,1.016048759,1.045741314
WI,2000Q4,138169.1798,107841.0694,30328.11039,0.219499822,1.032089146,1.090817158
WI,2001Q1,140331.3607,108920.6966,31410.66404,0.223832106,1.048240095,1.136932428
WI,2001Q2,142510.6151,109893.9767,32616.63842,0.228871642,1.064518579,1.183967343
WI,2001Q3,144718.5237,110871.5673,33846.95644,0.2338813,1.081011103,1.231469969
WI,2001Q4,146981.6666,111872.4224,35109.2442,0.238868187,1.097916213,1.279637682
WI,2002Q1,149320.2638,112830.7762,36489.48767,0.244370635,1.115384949,1.32930682
WI,2002Q2,151782.259,113792.664,37989.59501,0.250290088,1.133775435,1.385750011
WI,2002Q3,154377.8627,114574.9539,39802.90883,0.257827827,1.153163945,1.453935511
WI,2002Q4,157073.3914,115054.8052,42018.58621,0.267509257,1.173298868,1.537200825
WI,2003Q1,159868.8137,115230.426,44638.38771,0.279218859,1.194179972,1.636683475
WI,2003Q2,162777.6286,115384.6529,47392.97569,0.291151653,1.21590809,1.740295288
WI,2003Q3,165822.9587,115986.016,49836.94272,0.30054308,1.238655943,1.832541351
WI,2003Q4,168993.5955,117476.8978,51516.69765,0.304844083,1.262339806,1.896627976
WI,2004Q1,172217.5844,120123.3201,52094.26431,0.302490971,1.286422195,1.919503364
WI,2004Q2,175438.4201,123578.0817,51860.33842,0.295604226,1.31048103,1.912863037
WI,2004Q3,178624.8731,127285.4549,51339.41828,0.287414722,1.334283036,1.895533916
WI,2004Q4,181705.4549,130701.7214,51003.73352,0.280694564,1.35729421,1.884946462
WI,2005Q1,184644.1461,133414.3503,51229.79574,0.277451502,1.379245496,1.89488387
WI,2005Q2,187463.6177,135572.2127,51891.40497,0.276807871,1.400306242,1.921140729
WI,2005Q3,190052.3214,137445.2802,52607.04121,0.276802939,1.41964321,1.949448669
WI,2005Q4,192327.8326,139308.3088,53019.52375,0.275672652,1.436640709,1.966560067
WI,2006Q1,194242.1645,141343.1383,52899.02623,0.272335445,1.450940289,1.963114929
WI,2006Q2,195771.0325,143512.7112,52258.32131,0.266935923,1.462360549,1.941436595
WI,2006Q3,196937.5243,145637.1379,51300.38642,0.260490664,1.47107395,1.908208272
WI,2006Q4,197765.7279,147557.15,50208.57788,0.253879064,1.477260424,1.870200602
WI,2007Q1,198255.0057,149225.1069,49029.89877,0.247307243,1.480915206,1.8307425
WI,2007Q2,198372.5722,150729.5076,47643.06465,0.240169617,1.481793399,1.781362138
WI,2007Q3,198075.0184,152371.09,45703.92837,0.230740498,1.479570746,1.710818938
WI,2007Q4,197405.3421,154409.315,42996.02711,0.217805793,1.474568432,1.610970829
WI,2008Q1,196455.8747,156983.906,39471.96865,0.200920276,1.467476149,1.479891048
WI,2008Q2,195304.3529,159772.7136,35531.63933,0.181929582,1.458874569,1.332921104
WI,2008Q3,194090.9678,162327.1445,31763.8233,0.163654309,1.449810887,1.192070803
WI,2008Q4,192911.4956,164201.1295,28710.36614,0.148826622,1.441000525,1.077765866
WI,2009Q1,191753.7723,165086.8653,26666.90699,0.139068487,1.432352622,1.001202629
WI,2009Q2,190410.6667,165227.4875,25183.17917,0.132257187,1.42231996,0.945489021
WI,2009Q3,188974.188,165005.5417,23968.6464,0.126835557,1.411589824,0.899762679
WI,2009Q4,187553.1976,164803.0379,22750.15966,0.12129977,1.400975382,0.85379246
WI,2010Q1,186181.6128,164917.3198,21264.29298,0.114212637,1.390729987,0.796719808
WI,2010Q2,184873.0668,165503.3919,19369.67485,0.104772832,1.380955476,0.725732034
WI,2010Q3,183559.0959,166565.4089,16993.68702,0.092578834,1.371140443,0.636911288
WI,2010Q4,182216.9214,168133.4559,14083.46547,0.077289559,1.361114736,0.528106976
WI,2011Q1,180880.4487,170185.3553,10695.09332,0.059127968,1.35113162,0.401402625
